selector,query_uuid,sigma,selected_cf_index,proximity,geometric_instability,intervention_instability
pareto_knee,9da27507-a0e1-4264-bf89-4a545fcdfa1d,0.05,60,0.9044688940048218,0.00024152126570697874,4.999999969612645e-09
pareto_lex,9da27507-a0e1-4264-bf89-4a545fcdfa1d,0.05,159,1.093723177909851,1.0045683893622481e-06,4.999999969612645e-09
random,9da27507-a0e1-4264-bf89-4a545fcdfa1d,0.05,151,0.903315544128418,0.00035691363154910505,0.1666666716337204
min_proximity,a99a3acc-21a2-42bf-8ae9-8b980a53d9b4,0.05,34,0.707269549369812,0.11731230467557907,0.1666666716337204
min_geo,a99a3acc-21a2-42bf-8ae9-8b980a53d9b4,0.05,118,1.6745905876159668,1.1789554792487889e-13,0.1111111119389534
weighted_sum_equal,a99a3acc-21a2-42bf-8ae9-8b980a53d9b4,0.05,159,1.569858431816101,0.002294877776876092,0.1111111119389534
weighted_sum_prox_heavy,a99a3acc-21a2-42bf-8ae9-8b980a53d9b4,0.05,31,0.8968019485473633,2.6174572492071446e-12,0.1666666716337204
pareto_knee,a99a3acc-21a2-42bf-8ae9-8b980a53d9b4,0.05,159,1.569858431816101,0.002294877776876092,0.1111111119389534
pareto_lex,a99a3acc-21a2-42bf-8ae9-8b980a53d9b4,0.05,118,1.6745905876159668,1.1789554792487889e-13,0.1111111119389534
random,a99a3acc-21a2-42bf-8ae9-8b980a53d9b4,0.05,108,2.1247308254241943,0.005203446839004755,0.0833333358168602
min_proximity,b429a946-0419-45fa-b168-0adbfc9b5004,0.05,123,0.7619418501853943,0.02773326076567173,0.1666666716337204
min_geo,b429a946-0419-45fa-b168-0adbfc9b5004,0.05,40,2.162243127822876,5.781326372494844e-12,0.0833333358168602
weighted_sum_equal,b429a946-0419-45fa-b168-0adbfc9b5004,0.05,158,1.635632872581482,3.973643103449831e-08,0.1111111119389534
weighted_sum_prox_heavy,b429a946-0419-45fa-b168-0adbfc9b5004,0.05,147,0.8217633366584778,5.036294581373113e-08,0.1666666716337204
pareto_knee,b429a946-0419-45fa-b168-0adbfc9b5004,0.05,158,1.635632872581482,3.973643103449831e-08,0.1111111119389534
pareto_lex,b429a946-0419-45fa-b168-0adbfc9b5004,0.05,40,2.162243127822876,5.781326372494844e-12,0.0833333358168602
random,b429a946-0419-45fa-b168-0adbfc9b5004,0.05,8,1.6332582235336304,0.002769780345261097,0.1111111119389534
min_proximity,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.05,160,0.7149821519851685,0.7011811137199402,4.999999969612645e-09
min_geo,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.05,160,0.7149821519851685,0.7011811137199402,4.999999969612645e-09
