selector,query_uuid,sigma,selected_cf_index,proximity,geometric_instability,intervention_instability
min_geo,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.07,145,2.6552889347076416,0.6383346319198608,0.11666667461395264
weighted_sum_equal,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.07,97,2.1280505657196045,0.6691408753395081,0.2699805200099945
weighted_sum_prox_heavy,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.07,49,1.334906816482544,1.0942248106002808,0.6189814805984497
pareto_knee,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.07,97,2.1280505657196045,0.6691408753395081,0.2699805200099945
pareto_lex,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.07,145,2.6552889347076416,0.6383346319198608,0.11666667461395264
random,ad2e6186-c6a5-4d87-9bd4-e08d2c18fedf,0.07,183,2.462283134460449,0.9247618317604065,0.37124183773994446
min_proximity,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.07,214,0.41025567054748535,1.2436403036117554,0.7912457585334778
min_geo,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.07,69,0.7592343091964722,1.2325812578201294,0.7882118225097656
weighted_sum_equal,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.07,32,0.8905485272407532,1.2422817945480347,0.5515872836112976
weighted_sum_prox_heavy,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.07,214,0.41025567054748535,1.2436403036117554,0.7912457585334778
pareto_knee,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.07,32,0.8905485272407532,1.2422817945480347,0.5515872836112976
pareto_lex,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.07,69,0.7592343091964722,1.2325812578201294,0.7882118225097656
random,835d5a50-a0de-4f1d-80ef-78df3effafe9,0.07,166,1.3410933017730713,1.4930404424667358,0.47568121552467346
