selector,query_uuid,sigma,selected_cf_index,proximity,geometric_instability,intervention_instability
random,8bb4e63f-b1a7-45f1-91a8-bf194a76f331,0.07,13,0.2400982677936554,0.2902335822582245,0.6555555462837219
min_proximity,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.07,7,0.1530555784702301,0.2915164530277252,0.5
min_geo,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.07,4,0.21052631735801697,0.28794217109680176,0.5
weighted_sum_equal,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.07,17,0.2631578743457794,0.2941766083240509,0.1666666716337204
weighted_sum_prox_heavy,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.07,7,0.1530555784702301,0.2915164530277252,0.5
pareto_knee,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.07,17,0.2631578743457794,0.2941766083240509,0.1666666716337204
pareto_lex,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.07,4,0.21052631735801697,0.28794217109680176,0.5
random,bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0.07,7,0.1530555784702301,0.2915164530277252,0.5
min_proximity,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.07,7,0.4382007420063019,0.3316892087459564,0.2777777910232544
min_geo,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.07,5,0.5165103673934937,0.30658531188964844,0.1111111119389534
weighted_sum_equal,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.07,71,0.5452098846435547,0.31028005480766296,4.999999969612645e-09
weighted_sum_prox_heavy,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.07,7,0.4382007420063019,0.3316892087459564,0.2777777910232544
pareto_knee,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.07,71,0.5452098846435547,0.31028005480766296,4.999999969612645e-09
pareto_lex,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.07,5,0.5165103673934937,0.30658531188964844,0.1111111119389534
random,76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,0.07,57,0.745356023311615,0.38971206545829773,4.999999969612645e-09
min_proximity,eac622d2-007b-4bbe-a680-06db679ec27c,0.07,0,0.125,0.3435477316379547,0.7777777314186096
min_geo,eac622d2-007b-4bbe-a680-06db679ec27c,0.07,10,0.1666666567325592,0.3413192331790924,0.7777777314186096
weighted_sum_equal,eac622d2-007b-4bbe-a680-06db679ec27c,0.07,11,0.1388888955116272,0.36064431071281433,0.6666666865348816
weighted_sum_prox_heavy,eac622d2-007b-4bbe-a680-06db679ec27c,0.07,11,0.1388888955116272,0.36064431071281433,0.6666666865348816
